========================================
Signal Quality Analysis – futures mode
Generated: Tue May 12 17:41:44 CEST 2026
========================================
2026-05-12 16:33:07,636 [INFO] SIGNAL ORDI/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:33:08,376 [INFO] SIGNAL EUL/USDT → SELL | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:33:46,662 [INFO] SIGNAL BTC/USDT → SELL | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:33:47,607 [INFO] SIGNAL ETH/USDT → BUY | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:33:48,449 [INFO] SIGNAL BNB/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:33:49,231 [INFO] SIGNAL XRP/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:33:50,064 [INFO] SIGNAL AVAX/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:33:50,931 [INFO] SIGNAL DOT/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:33:51,683 [INFO] SIGNAL MOVR/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:33:52,543 [INFO] SIGNAL INJ/USDT → HOLD | conf=0.35 agree=1/2 | HOLD (net=+0.250 regime=RANGING)
2026-05-12 16:33:53,356 [INFO] SIGNAL GIGGLE/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:33:54,110 [INFO] SIGNAL PENDLE/USDT → SELL | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:33:54,898 [INFO] SIGNAL QTUM/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:33:55,827 [INFO] SIGNAL DASH/USDT → BUY | conf=0.48 agree=2/2 | REJECTED: conf=0.48 < 0.54
2026-05-12 16:33:57,317 [INFO] SIGNAL ORDI/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:33:58,015 [INFO] SIGNAL EUL/USDT → SELL | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:34:35,552 [INFO] SIGNAL BTC/USDT → SELL | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:34:36,418 [INFO] SIGNAL ETH/USDT → BUY | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:34:37,263 [INFO] SIGNAL BNB/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:34:38,195 [INFO] SIGNAL XRP/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:34:39,007 [INFO] SIGNAL AVAX/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:34:39,911 [INFO] SIGNAL DOT/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:34:40,827 [INFO] SIGNAL MOVR/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:34:41,742 [INFO] SIGNAL INJ/USDT → HOLD | conf=0.35 agree=1/2 | HOLD (net=+0.250 regime=RANGING)
2026-05-12 16:34:42,614 [INFO] SIGNAL GIGGLE/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:34:43,551 [INFO] SIGNAL PENDLE/USDT → SELL | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:34:44,344 [INFO] SIGNAL QTUM/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:34:45,064 [INFO] SIGNAL DASH/USDT → BUY | conf=0.48 agree=2/2 | REJECTED: conf=0.48 < 0.54
2026-05-12 16:34:45,763 [INFO] SIGNAL ORDI/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:34:46,434 [INFO] SIGNAL EUL/USDT → SELL | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:35:24,583 [INFO] SIGNAL BTC/USDT → SELL | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:35:25,571 [INFO] SIGNAL ETH/USDT → BUY | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:35:26,398 [INFO] SIGNAL BNB/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:35:27,269 [INFO] SIGNAL XRP/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:35:28,153 [INFO] SIGNAL AVAX/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:35:29,005 [INFO] SIGNAL DOT/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:35:29,959 [INFO] SIGNAL MOVR/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:35:30,804 [INFO] SIGNAL INJ/USDT → HOLD | conf=0.35 agree=1/2 | HOLD (net=+0.250 regime=RANGING)
2026-05-12 16:35:31,654 [INFO] SIGNAL GIGGLE/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:35:32,451 [INFO] SIGNAL PENDLE/USDT → SELL | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:35:33,296 [INFO] SIGNAL QTUM/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:35:34,146 [INFO] SIGNAL DASH/USDT → BUY | conf=0.48 agree=2/2 | REJECTED: conf=0.48 < 0.54
2026-05-12 16:35:35,097 [INFO] SIGNAL ORDI/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:35:35,933 [INFO] SIGNAL EUL/USDT → SELL | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:36:14,965 [INFO] SIGNAL BTC/USDT → SELL | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:36:15,922 [INFO] SIGNAL ETH/USDT → BUY | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:36:16,733 [INFO] SIGNAL BNB/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:36:17,578 [INFO] SIGNAL XRP/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:36:18,543 [INFO] SIGNAL AVAX/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:36:19,453 [INFO] SIGNAL DOT/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:36:20,569 [INFO] SIGNAL MOVR/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:36:21,450 [INFO] SIGNAL INJ/USDT → HOLD | conf=0.35 agree=1/2 | HOLD (net=+0.250 regime=RANGING)
2026-05-12 16:36:22,246 [INFO] SIGNAL GIGGLE/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:36:23,109 [INFO] SIGNAL PENDLE/USDT → SELL | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:36:23,989 [INFO] SIGNAL QTUM/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:36:24,944 [INFO] SIGNAL DASH/USDT → BUY | conf=0.48 agree=2/2 | REJECTED: conf=0.48 < 0.54
2026-05-12 16:36:26,002 [INFO] SIGNAL ORDI/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:36:26,880 [INFO] SIGNAL EUL/USDT → SELL | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:37:05,407 [INFO] SIGNAL BTC/USDT → SELL | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:37:06,355 [INFO] SIGNAL ETH/USDT → BUY | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:37:10,284 [INFO] SIGNAL BNB/USDT → BUY | conf=0.61 | TAKEN $170 @ $654.4500 (long)
2026-05-12 16:37:11,442 [INFO] SIGNAL XRP/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:37:12,327 [INFO] SIGNAL AVAX/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:37:13,116 [INFO] SIGNAL DOT/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:37:13,907 [INFO] SIGNAL MOVR/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:37:14,777 [INFO] SIGNAL INJ/USDT → HOLD | conf=0.35 agree=1/2 | HOLD (net=+0.250 regime=RANGING)
2026-05-12 16:37:15,639 [INFO] SIGNAL GIGGLE/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:37:16,469 [INFO] SIGNAL PENDLE/USDT → SELL | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:37:17,337 [INFO] SIGNAL QTUM/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:37:18,150 [INFO] SIGNAL DASH/USDT → BUY | conf=0.48 agree=2/2 | REJECTED: conf=0.48 < 0.54
2026-05-12 16:37:18,901 [INFO] SIGNAL ORDI/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:37:19,640 [INFO] SIGNAL EUL/USDT → SELL | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:37:57,703 [INFO] SIGNAL BTC/USDT → SELL | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:37:58,567 [INFO] SIGNAL ETH/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:37:59,384 [INFO] SIGNAL BNB/USDT → BUY | conf=0.61 agree=2/2 | REJECTED: Already holding BNB/USDT
2026-05-12 16:38:00,344 [INFO] SIGNAL XRP/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:38:01,483 [INFO] SIGNAL AVAX/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:38:03,211 [INFO] SIGNAL DOT/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:38:04,133 [INFO] SIGNAL MOVR/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:38:04,976 [INFO] SIGNAL INJ/USDT → HOLD | conf=0.35 agree=1/2 | HOLD (net=+0.160 regime=RANGING)
2026-05-12 16:38:05,861 [INFO] SIGNAL GIGGLE/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:38:06,660 [INFO] SIGNAL PENDLE/USDT → SELL | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:38:07,461 [INFO] SIGNAL QTUM/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:38:08,263 [INFO] SIGNAL DASH/USDT → BUY | conf=0.48 agree=2/2 | REJECTED: conf=0.48 < 0.54
2026-05-12 16:38:09,010 [INFO] SIGNAL ORDI/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:38:09,858 [INFO] SIGNAL EUL/USDT → SELL | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:38:47,835 [INFO] SIGNAL BTC/USDT → SELL | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:38:48,759 [INFO] SIGNAL ETH/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:38:49,580 [INFO] SIGNAL BNB/USDT → BUY | conf=0.61 agree=2/2 | REJECTED: Already holding BNB/USDT
2026-05-12 16:38:50,431 [INFO] SIGNAL XRP/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:38:51,411 [INFO] SIGNAL AVAX/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:38:52,321 [INFO] SIGNAL DOT/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:38:53,234 [INFO] SIGNAL MOVR/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:38:54,102 [INFO] SIGNAL INJ/USDT → HOLD | conf=0.35 agree=1/2 | HOLD (net=+0.160 regime=RANGING)
2026-05-12 16:38:54,851 [INFO] SIGNAL GIGGLE/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:38:56,301 [INFO] SIGNAL PENDLE/USDT → SELL | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:38:57,168 [INFO] SIGNAL QTUM/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:38:58,002 [INFO] SIGNAL DASH/USDT → BUY | conf=0.48 agree=2/2 | REJECTED: conf=0.48 < 0.54
2026-05-12 16:38:58,836 [INFO] SIGNAL ORDI/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:38:59,646 [INFO] SIGNAL EUL/USDT → SELL | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:39:31,068 [INFO] [MarketRegimeGate] WEAK_TREND | gate=True | breadth=38% | vol_ratio=0.80x | ADX=46.1
2026-05-12 16:39:39,389 [INFO] SIGNAL BTC/USDT → SELL | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:39:40,311 [INFO] SIGNAL ETH/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:39:41,232 [INFO] SIGNAL BNB/USDT → BUY | conf=0.61 agree=2/2 | REJECTED: Already holding BNB/USDT
2026-05-12 16:39:42,284 [INFO] SIGNAL XRP/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:39:43,091 [INFO] SIGNAL AVAX/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:39:43,825 [INFO] SIGNAL DOT/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:39:44,547 [INFO] SIGNAL MOVR/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:39:45,414 [INFO] SIGNAL INJ/USDT → HOLD | conf=0.35 agree=1/2 | HOLD (net=+0.160 regime=RANGING)
2026-05-12 16:39:46,190 [INFO] SIGNAL GIGGLE/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:39:46,995 [INFO] SIGNAL PENDLE/USDT → SELL | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:39:47,778 [INFO] SIGNAL QTUM/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:39:48,592 [INFO] SIGNAL DASH/USDT → BUY | conf=0.48 agree=2/2 | REJECTED: conf=0.48 < 0.54
2026-05-12 16:39:49,482 [INFO] SIGNAL ORDI/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:39:50,237 [INFO] SIGNAL EUL/USDT → SELL | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:40:28,482 [INFO] SIGNAL BTC/USDT → SELL | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:40:29,305 [INFO] SIGNAL ETH/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:40:30,187 [INFO] SIGNAL BNB/USDT → BUY | conf=0.61 agree=2/2 | REJECTED: Already holding BNB/USDT
2026-05-12 16:40:31,040 [INFO] SIGNAL XRP/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:40:31,854 [INFO] SIGNAL AVAX/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:40:32,689 [INFO] SIGNAL DOT/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:40:33,440 [INFO] SIGNAL MOVR/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:40:34,235 [INFO] SIGNAL INJ/USDT → HOLD | conf=0.35 agree=1/2 | HOLD (net=+0.160 regime=RANGING)
2026-05-12 16:40:35,144 [INFO] SIGNAL GIGGLE/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:40:35,977 [INFO] SIGNAL PENDLE/USDT → SELL | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:40:36,830 [INFO] SIGNAL QTUM/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:40:37,679 [INFO] SIGNAL DASH/USDT → BUY | conf=0.48 agree=2/2 | REJECTED: conf=0.48 < 0.54
2026-05-12 16:40:38,475 [INFO] SIGNAL ORDI/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:40:39,268 [INFO] SIGNAL EUL/USDT → SELL | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:41:18,168 [INFO] SIGNAL BTC/USDT → SELL | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:41:18,986 [INFO] SIGNAL ETH/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:41:19,769 [INFO] SIGNAL BNB/USDT → BUY | conf=0.61 agree=2/2 | REJECTED: Already holding BNB/USDT
2026-05-12 16:41:20,655 [INFO] SIGNAL XRP/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:41:21,456 [INFO] SIGNAL AVAX/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:41:22,359 [INFO] SIGNAL DOT/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:41:23,139 [INFO] SIGNAL MOVR/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:41:23,980 [INFO] SIGNAL INJ/USDT → HOLD | conf=0.35 agree=1/2 | HOLD (net=+0.160 regime=RANGING)
2026-05-12 16:41:24,649 [INFO] SIGNAL GIGGLE/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:41:25,357 [INFO] SIGNAL PENDLE/USDT → SELL | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:41:26,072 [INFO] SIGNAL QTUM/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:41:26,921 [INFO] SIGNAL DASH/USDT → BUY | conf=0.48 agree=2/2 | REJECTED: conf=0.48 < 0.54
2026-05-12 16:41:27,727 [INFO] SIGNAL ORDI/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:41:28,530 [INFO] SIGNAL EUL/USDT → SELL | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:42:08,608 [INFO] SIGNAL BTC/USDT → SELL | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:42:09,968 [INFO] SIGNAL ETH/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:42:10,800 [INFO] SIGNAL BNB/USDT → BUY | conf=0.61 agree=2/2 | REJECTED: Already holding BNB/USDT
2026-05-12 16:42:11,637 [INFO] SIGNAL XRP/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:42:12,576 [INFO] SIGNAL AVAX/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:42:13,411 [INFO] SIGNAL DOT/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:42:14,204 [INFO] SIGNAL MOVR/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:42:15,027 [INFO] SIGNAL INJ/USDT → HOLD | conf=0.35 agree=1/2 | HOLD (net=+0.160 regime=RANGING)
2026-05-12 16:42:15,796 [INFO] SIGNAL GIGGLE/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:42:16,590 [INFO] SIGNAL PENDLE/USDT → SELL | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:42:17,435 [INFO] SIGNAL QTUM/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:42:18,197 [INFO] SIGNAL DASH/USDT → BUY | conf=0.48 agree=2/2 | REJECTED: conf=0.48 < 0.54
2026-05-12 16:42:18,909 [INFO] SIGNAL ORDI/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:42:19,550 [INFO] SIGNAL EUL/USDT → SELL | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:42:57,187 [INFO] SIGNAL BTC/USDT → SELL | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:42:57,994 [INFO] SIGNAL ETH/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:42:58,811 [INFO] SIGNAL BNB/USDT → BUY | conf=0.61 agree=2/2 | REJECTED: Already holding BNB/USDT
2026-05-12 16:43:00,380 [INFO] SIGNAL XRP/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:43:01,173 [INFO] SIGNAL AVAX/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:43:02,051 [INFO] SIGNAL DOT/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:43:03,109 [INFO] SIGNAL MOVR/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:43:03,946 [INFO] SIGNAL INJ/USDT → HOLD | conf=0.35 agree=1/2 | HOLD (net=+0.160 regime=RANGING)
2026-05-12 16:43:04,736 [INFO] SIGNAL GIGGLE/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:43:05,566 [INFO] SIGNAL PENDLE/USDT → SELL | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:43:06,366 [INFO] SIGNAL QTUM/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:43:07,231 [INFO] SIGNAL DASH/USDT → BUY | conf=0.48 agree=2/2 | REJECTED: conf=0.48 < 0.54
2026-05-12 16:43:08,045 [INFO] SIGNAL ORDI/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:43:08,985 [INFO] SIGNAL EUL/USDT → SELL | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:43:45,861 [INFO] SIGNAL BTC/USDT → SELL | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:43:46,714 [INFO] SIGNAL ETH/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:43:47,624 [INFO] SIGNAL BNB/USDT → BUY | conf=0.61 agree=2/2 | REJECTED: Already holding BNB/USDT
2026-05-12 16:43:48,401 [INFO] SIGNAL XRP/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:43:49,256 [INFO] SIGNAL AVAX/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:43:50,093 [INFO] SIGNAL DOT/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:43:50,859 [INFO] SIGNAL MOVR/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:43:52,339 [INFO] SIGNAL INJ/USDT → HOLD | conf=0.35 agree=1/2 | HOLD (net=+0.160 regime=RANGING)
2026-05-12 16:43:53,270 [INFO] SIGNAL GIGGLE/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:43:54,167 [INFO] SIGNAL PENDLE/USDT → SELL | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:43:55,066 [INFO] SIGNAL QTUM/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:43:55,947 [INFO] SIGNAL DASH/USDT → BUY | conf=0.48 agree=2/2 | REJECTED: conf=0.48 < 0.54
2026-05-12 16:43:56,675 [INFO] SIGNAL ORDI/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:43:57,330 [INFO] SIGNAL EUL/USDT → SELL | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:44:34,895 [INFO] SIGNAL BTC/USDT → SELL | conf=0.42 agree=2/2 | REJECTED: conf=0.42 < 0.54
2026-05-12 16:44:35,782 [INFO] SIGNAL ETH/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:44:36,661 [INFO] SIGNAL BNB/USDT → BUY | conf=0.61 agree=2/2 | REJECTED: Already holding BNB/USDT
2026-05-12 16:44:37,435 [INFO] SIGNAL XRP/USDT → BUY | conf=0.47 agree=2/2 | REJECTED: conf=0.47 < 0.54
2026-05-12 16:44:38,300 [INFO] SIGNAL AVAX/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
2026-05-12 16:44:39,118 [INFO] SIGNAL DOT/USDT → BUY | conf=0.35 agree=1/2 | REJECTED: conf=0.35 < 0.54
